10000 40000
7214 4410 -4
7215 589 9
7215 3947 -15
7215 4012 14
7215 5815 -2
7215 5985 -7
7215 9794 19
7216 3441 -15
7216 9232 -6
7217 913 8
7217 1619 17
7217 3694 18
7217 5329 -17
7217 5497 -1
7217 6784 20
7217 6853 7
7217 8047 -12
7217 8415 -11
7217 8544 -18
7218 2869 -12
7218 6072 -1
7219 921 -10
7219 1164 -14
7219 1752 11
7219 3231 3
7220 4962 18
7220 5234 -5
7220 5958 17
7220 6408 18
7221 65 16
7221 3209 -20
7221 3708 -2
7221 7536 -3
7221 7630 -19
7221 9597 -18
7222 1283 -10
7222 4222 14
7222 7184 -2
7223 2097 -19
7223 2387 14
7223 3551 -16
7223 4969 -20
7223 4991 -13
7223 7531 16
7223 8796 6
7224 2847 -2
7224 4787 -11
7224 8735 20
7225 4867 19
7225 7087 0
7226 1207 4
7226 1630 -14
7226 5082 6
7226 7876 2
7226 9652 -18
7227 1971 -2
7227 3258 9
7227 4081 -15
7227 4814 17
7227 8447 -3
7228 125 1
7228 837 0
7228 7799 -13
7229 2157 4
7229 4320 -20
7230 2398 4
7230 5104 6
7230 5518 14
7230 7805 -6
7230 7858 2
7231 1107 5
7231 1215 8
7231 2284 -1
7231 6014 9
7231 7204 -20
7232 1723 -12
7232 1736 -2
7232 2893 14
7232 5173 15
7232 6517 -15
7233 4036 7
7233 8650 5
7234 1895 -17
7234 3836 20
7235 1600 -3
7235 1676 10
7235 2239 -5
7235 6464 -2
7236 3018 -10
7236 5207 -4
7236 7500 3
7237 563 -16
7237 3273 -11
7237 3358 1
7237 5326 8
7237 8243 3
7238 723 -2
7238 1140 -9
7238 5165 19
7238 5494 -16
7238 7185 -17
7238 8856 9
7238 9294 -1
7238 9729 16
7239 2804 -8
7239 2964 14
7239 3083 -5
7239 3757 6
7239 6012 4
7239 9129 1
7240 181 -6
7240 4347 -18
7240 7554 -20
7241 418 -11
7241 4396 -13
7241 4660 19
7241 4718 9
7242 2202 0
7242 2389 -6
7242 2434 -17
7242 4985 -11
7242 5734 -18
7242 7699 0
7243 1008 -20
7243 3486 -13
7243 7624 6
7244 259 -19
7244 5875 -12
7244 6645 7
7244 7734 -8
7245 3451 11
7245 4830 7
7245 6073 -18
7245 6266 2
7246 1272 -11
7246 3977 -6
7247 4191 12
7247 5223 -4
7247 7841 20
7248 1196 -13
7248 1787 15
7248 4961 7
7248 5161 -16
7248 7164 -16
7249 971 17
7249 3025 7
7249 4256 11
7250 1480 15
7250 3376 -20
7250 4297 11
7250 4687 11
7250 5023 -17
7250 6433 -7
7250 7791 -18
7250 8271 -18
7250 9222 12
7251 97 18
7251 1849 19
7251 2357 -1
7251 4883 6
7251 5103 -8
7252 5534 4
7253 458 3
7253 1319 -4
7254 1954 15
7254 4493 -19
7254 5083 -19
7255 2094 -3
7255 4052 -15
7255 9965 19
7256 8231 8
7257 2309 6
7257 4842 -20
7257 5318 14
7257 7554 -6
7257 8808 -5
7257 9256 -19
7258 3993 20
7258 4961 -14
7258 5408 -18
7258 9245 20
7259 746 1
7259 2088 7
7259 2580 8
7259 3792 17
7259 7197 19
7259 9206 13
7259 9628 19
7259 9677 0
7259 9813 11
7260 9161 -15
7261 606 0
7261 687 -4
7261 2667 8
7261 4045 -3
7261 4100 -9
7261 4324 -16
7261 6570 -20
7262 1132 12
7262 3449 7
7262 5861 1
7263 492 4
7263 2284 -11
7263 2874 -1
7263 9804 -18
7264 404 0
7264 3093 -5
7264 3890 -16
7264 5587 -14
7264 7030 3
7264 8240 -7
7264 9686 19
7265 1185 -20
7265 1305 -12
7265 1902 20
7265 3004 16
7265 4794 -5
7265 4867 8
7265 7032 4
7265 8292 7
7265 9750 -2
7266 4094 -6
7266 4904 10
7267 1875 8
7267 6633 17
7267 8317 -9
7267 9344 17
7267 9823 1
7268 2262 2
7268 8202 -15
7268 9974 0
7269 284 -1
7269 4317 4
7269 6257 15
7269 8507 18
7270 4635 12
7270 6764 -20
7270 7718 -9
7270 8623 -10
7271 707 20
7271 1052 -4
7271 6645 3
7271 6686 -16
7271 7816 -2
7271 9045 -8
7272 2843 -14
7272 3015 14
7272 8390 20
7273 1603 -8
7273 3002 17
7273 3397 -18
7273 3713 -20
7273 4646 -15
7273 6587 2
7273 7070 -5
7274 1767 3
7274 3909 -14
7274 5544 -14
7274 6767 7
7274 8220 11
7274 8843 1
7274 9488 19
7274 9641 -2
7275 843 7
7275 1851 -15
7275 3558 0
7275 7628 -15
7275 8425 11
7276 752 20
7276 1371 9
7276 1865 0
7276 3529 -2
7276 7265 18
7277 2252 -1
7277 4312 12
7277 4342 4
7277 5764 -6
7277 5858 -12
7277 7166 -11
7277 8427 -3
7278 1052 -15
7278 2733 2
7278 4803 5
7278 5142 8
7278 5649 1
7278 6178 -4
7278 6424 -16
7278 7130 -10
7278 8850 18
7279 358 -9
7279 3241 -20
7279 6125 6
7279 8917 -3
7280 2346 3
7280 2363 -4
7280 2717 3
7280 3587 16
7280 6402 12
7280 9427 -9
7280 9874 6
7281 1573 -13
7281 5456 -7
7281 8506 -11
7281 9541 11
7282 945 -4
7282 2622 -3
7282 3413 19
7282 6321 3
7283 4307 17
7283 7675 -1
7283 9374 -16
7283 9934 -20
7284 1676 14
7284 1702 16
7284 2988 -11
7284 3048 -2
7284 4995 -4
7284 7948 9
7284 9247 -19
7285 2247 -5
7285 4223 -2
7285 4267 20
7285 5220 6
7286 6609 16
7286 7200 -2
7286 8939 7
7286 9805 18
7287 733 10
7287 1578 7
7287 4178 5
7288 1191 0
7288 2499 -1
7288 7248 0
7288 7535 15
7289 5759 -18
7289 7234 -3
7289 8393 -12
7290 1326 8
7290 5016 -18
7291 3051 -12
7291 4610 -16
7291 5075 0
7291 6788 13
7292 7059 -9
7293 853 13
7293 1643 -10
7293 2820 14
7293 3250 4
7293 8043 -3
7293 8975 11
7294 2019 14
7294 3376 -3
7294 4184 5
7294 4425 -2
7294 4819 -20
7294 5685 8
7294 7262 10
7295 1265 8
7295 1327 11
7295 3788 -10
7296 344 -10
7296 1640 -8
7296 1896 5
7296 4077 11
7296 4314 1
7296 4362 5
7296 6430 -9
7296 8790 2
7298 1907 -17
7298 2872 17
7298 4388 11
7298 5414 -9
7298 5624 6
7298 6230 -5
7298 8659 2
7298 9979 7
7299 2567 14
7299 4398 17
7299 5912 1
7299 8851 17
7299 9037 -3
7300 1814 12
7301 383 -17
7301 920 -5
7301 1481 -11
7301 3974 -20
7301 5562 20
7301 6604 -7
7301 7723 -19
7302 2453 -1
7302 3504 20
7302 5015 -13
7302 9910 -3
7303 899 16
7303 4089 -19
7303 6257 -19
7303 6768 7
7303 7341 -15
7304 304 -2
7304 3433 16
7304 3817 -10
7304 4126 -1
7304 5281 11
7304 5475 10
7304 5535 -5
7304 8287 1
7304 9975 6
7305 1026 -3
7305 1182 3
7305 3034 0
7305 3857 4
7305 3864 -19
7305 6628 -5
7306 1136 20
7306 2716 13
7306 3109 -4
7306 9477 8
7307 5925 3
7307 6209 6
7307 6610 -13
7307 6624 -16
7308 557 -7
7308 1464 3
7308 3101 11
7308 4698 5
7308 5893 -18
7308 6695 14
7308 8755 -14
7309 787 -16
7309 4941 -18
7309 5518 -17
7310 21 -12
7310 281 20
7310 852 13
7310 1923 -12
7310 2591 14
7310 4718 16
7310 5271 -18
7310 5603 -10
7310 7965 0
7311 1548 2
7311 1612 5
7311 3331 -7
7311 7046 -14
7312 1102 -14
7312 2653 19
7312 4545 -19
7312 9617 -17
7313 2315 4
7313 2826 -3
7313 2938 -18
7313 3705 -16
7313 6012 -10
7313 9398 -16
7313 9748 -13
7314 620 1
7314 1106 15
7314 1840 11
7314 3237 12
7314 3590 19
7315 2002 -17
7315 2946 17
7315 3054 3
7316 2808 -15
7316 3132 -10
7316 4449 9
7317 545 12
7317 556 8
7317 6219 -7
7318 2683 -13
7318 4579 12
7318 7806 -10
7319 2735 -9
7319 8777 -1
7319 9590 -18
7319 9704 -17
7320 4636 -13
7320 7529 6
7320 8104 2
7321 328 -4
7321 1469 10
7321 2192 -10
7321 5113 -20
7321 5952 -6
7322 1405 18
7322 5512 -15
7322 5727 10
7322 7236 5
7322 7542 3
7322 8984 -6
7323 2682 6
7323 4747 20
7323 5034 10
7323 7009 13
7324 1385 -12
7324 1523 13
7324 6912 4
7324 8360 -9
7324 9491 -4
7325 681 20
7325 3381 6
7325 8527 19
7325 9260 9
7326 1962 -4
7326 2362 20
7326 3647 -20
7326 4712 -7
7326 7928 5
7327 4618 -9
7327 5422 20
7327 6663 13
7327 8135 0
7328 4358 7
7328 5816 2
7328 7445 4
7328 7582 16
7328 9179 9
7328 9982 16
7329 306 0
7329 541 0
7329 1616 -7
7329 2808 -4
7330 395 11
7330 2388 14
7330 7410 -13
7330 8027 -5
7331 2490 3
7331 2505 5
7331 5264 -16
7331 6772 7
7332 1504 -8
7332 3397 -5
7332 3909 20
7332 6686 16
7332 7430 2
7333 1334 10
7333 1844 15
7333 2251 -14
7333 2456 15
7333 7254 2
7333 7918 -6
7333 8051 13
7334 309 7
7334 1218 -16
7334 1457 -5
7334 5227 2
7334 6383 -8
7334 9596 -9
7335 3033 18
7336 2625 16
7336 2897 -19
7336 4970 -17
7337 2042 -19
7337 3942 11
7337 4171 15
7337 4485 16
7337 5036 -12
7337 5546 -13
7337 7445 -18
7338 2435 -5
7338 7168 20
7339 559 -10
7339 1055 -12
7339 2740 -18
7339 2827 -20
7339 7070 13
7340 1597 7
7340 5844 -3
7340 8451 -18
7340 8917 -12
7341 606 6
7341 3840 16
7341 4054 -13
7341 8018 8
7341 8745 3
7342 92 20
7342 1500 -18
7342 3006 15
7342 3075 -6
7342 5383 -8
7343 1449 17
7343 2940 -9
7343 3107 -2
7343 6593 11
7343 7607 8
7344 2617 -4
7344 2929 -14
7344 4213 -2
7344 9596 -18
7345 720 14
7345 973 -2
7345 5610 0
7345 5739 1
7345 8822 9
7345 9308 5
7346 1259 4
7346 3720 -17
7346 4661 -11
7346 8397 9
7347 4141 -12
7347 5478 -2
7347 6698 -16
7347 9195 -16
7347 9492 -19
7348 2266 -5
7348 6932 4
7348 6974 8
7348 7556 -5
7349 50 20
7349 850 -14
7349 1863 -12
7349 6720 13
7350 918 0
7350 3258 14
7350 3391 4
7350 5874 -15
7350 6548 12
7351 324 -14
7351 413 -20
7351 1643 -2
7351 9945 2
7352 8572 7
7352 8613 1
7352 9091 10
7352 9326 0
7353 94 -8
7353 9027 11
7354 1695 6
7354 3648 8
7354 3925 8
7354 8009 20
7354 8730 -17
7354 9260 16
7355 3233 -17
7355 3869 -1
7355 7442 13
7356 2039 -15
7356 3329 19
7356 4168 -7
7356 5154 -19
7356 7144 20
7356 8342 -10
7356 9270 -9
7357 3594 2
7357 5073 1
7357 7426 8
7358 1558 14
7358 2175 2
7358 6372 19
7359 2293 -4
7359 3316 -13
7359 3513 -17
7359 4341 15
7359 5174 1
7359 7829 -20
7359 8182 6
7359 8672 -19
7360 3765 2
7360 4066 10
7360 9132 -2
7360 9731 -17
7361 2926 -12
7361 3503 -16
7361 7545 2
7362 4199 -8
7362 5572 20
7362 5822 11
7362 6740 19
7362 7462 0
7363 585 -13
7363 1635 -19
7363 3684 8
7363 6685 16
7364 1627 17
7364 1638 -20
7364 5382 0
7364 9539 10
7365 4066 0
7365 5324 4
7365 6075 3
7365 8330 -13
7366 54 -1
7366 154 13
7366 514 10
7366 1795 -10
7366 7190 2
7367 5121 -6
7367 7974 11
7368 2136 10
7368 3542 6
7368 4572 7
7368 6054 12
7369 725 -2
7369 6089 -4
7369 6694 -14
7369 7593 -14
7370 4272 -18
7370 5966 -13
7370 8540 5
7371 3224 -2
7372 1392 12
7372 2327 6
7372 2442 4
7372 2533 -20
7372 5605 16
7372 6412 -15
7372 6737 -11
7373 514 4
7373 1433 8
7373 3467 -10
7373 6472 5
7374 2642 -2
7374 6898 20
7374 9668 -6
7375 5405 -10
7375 6445 20
7375 8123 -10
7375 8785 0
7375 9421 -4
7376 2396 -20
7376 4212 -5
7376 4825 7
7376 5625 13
7377 466 -3
7377 2793 18
7377 3878 4
7377 4067 8
7377 4295 -20
7377 6114 19
7378 2481 13
7378 4465 4
7378 4574 13
7378 6784 18
7379 2194 10
7380 2758 19
7380 7408 8
7381 1071 -6
7381 8243 -9
7382 2857 -18
7382 3165 10
7382 4868 -16
7382 6416 -12
7383 5284 13
7383 5690 -5
7383 8259 -1
7384 623 11
7384 4399 12
7384 5485 -11
7386 4137 -8
7386 5420 -15
7386 6403 -8
7386 6751 -12
7387 1932 -16
7387 3358 -4
7387 6403 -10
7387 7823 2
7387 8208 -7
7388 1187 19
7388 1968 -10
7388 4975 16
7388 5256 -12
7388 8618 4
7389 1338 -13
7389 6495 18
7389 8055 -14
7390 384 -13
7390 594 3
7390 1062 -12
7390 3011 -16
7390 3573 10
7390 4879 -9
7390 5661 -3
7390 9103 -1
7391 44 7
7391 513 10
7391 3659 5
7391 4771 20
7391 5556 18
7391 7264 -20
7391 7896 3
7391 8051 -12
7391 8422 13
7391 9604 -12
7391 9854 11
7392 138 4
7392 5301 19
7392 6789 15
7393 5653 -7
7393 6533 11
7393 8369 14
7393 9855 -16
7394 8105 0
7395 7073 2
7395 8493 -8
7396 1488 -19
7396 2548 -9
7396 3728 -19
7396 4828 -15
7396 5656 9
7396 7798 -3
7397 980 19
7397 2063 -7
7397 4189 6
7397 4397 1
7397 9027 4
7397 9546 13
7398 1031 1
7398 2167 13
7398 8277 10
7399 9122 14
7399 9241 15
7400 6208 -20
7400 8589 5
7401 1025 -9
7401 3863 -17
7402 765 15
7402 1874 -14
7402 2309 -16
7402 4625 -20
7402 6370 7
7402 9639 11
7403 2584 7
7403 2749 -5
7403 3223 -5
7403 4961 -7
7403 6646 -1
7403 7155 11
7403 8154 -7
7404 751 -12
7404 2341 9
7404 2747 14
7404 6295 20
7404 7839 -13
7404 8347 -2
7404 9565 -10
7404 9630 -3
7405 5456 19
7405 9416 -5
7405 9682 8
7406 887 -5
7406 996 18
7406 2964 -2
7406 4435 -15
7406 9453 -10
7407 5463 19
7407 8503 5
7407 8900 17
7407 9560 -15
7408 894 16
7408 1662 -13
7408 2802 9
7408 5729 10
7408 7861 4
7408 9297 13
7408 9629 10
7408 9853 -11
7409 1155 7
7409 2487 -13
7409 3620 20
7409 7972 3
7410 1826 -3
7410 5677 -9
7410 5721 -12
7410 6610 4
7410 9092 8
7411 1278 -7
7411 1708 20
7411 4384 -16
7411 4548 -1
7411 7210 -6
7412 168 4
7412 4038 -13
7412 5563 4
7412 5854 0
7412 7026 1
7412 7697 11
7413 114 -16
7413 2178 -13
7413 3609 -18
7413 4072 0
7413 4642 -9
7413 6585 -6
7413 7574 -16
7413 8469 -20
7413 8571 14
7414 1060 17
7414 1927 -8
7414 2883 4
7414 4539 -8
7414 5301 -11
7414 5794 18
7414 6480 -17
7414 9542 17
7415 272 -2
7415 502 14
7415 1784 -17
7416 1557 14
7416 4492 9
7416 7419 -4
7416 8060 5
7416 9726 -15
7417 3005 19
7417 5182 -4
7417 5820 19
7417 9860 -8
7418 956 -6
7418 7103 19
7418 7447 -10
7418 8257 -12
7418 9974 -6
7419 323 -7
7419 5548 8
7419 5660 -13
7419 6138 2
7419 6811 19
7419 6843 -16
7419 7288 6
7420 1813 -8
7420 1945 -2
7420 3852 -9
7420 5307 15
7420 7834 -10
7420 8023 0
7420 8757 6
7421 3334 15
7421 9029 18
7421 9239 -7
7421 9848 -17
7421 9980 -9
7422 81 -12
7422 428 -17
7422 2469 -1
7422 2742 -9
7422 2951 0
7422 8642 10
7423 2603 14
7423 9231 -12
7424 1298 -5
7424 3801 -5
7424 7017 7
7425 5467 7
7425 5809 1
7426 1095 16
7426 2011 7
7426 8704 -6
7427 1985 -18
7427 7383 7
7428 6700 -18
7428 7947 0
7428 9404 -11
7429 6550 -11
7429 6965 2
7430 623 19
7430 4126 7
7430 4426 -13
7430 4828 2
7430 5262 -10
7430 6400 5
7431 768 12
7431 1492 2
7431 2475 -17
7431 5303 -8
7431 7849 3
7432 547 -9
7432 1492 -9
7432 4356 12
7432 5838 19
7432 6391 4
7432 7040 10
7432 7416 -12
7432 8599 -16
7432 8901 -5
7433 1021 -8
7433 3388 7
7433 4485 -6
7433 6681 11
7434 4143 -18
7434 4343 7
7434 5089 5
7434 6765 -3
7435 2574 20
7435 5226 -12
7435 6075 -1
7435 6437 -3
7435 9567 0
7435 9816 -14
7436 3619 3
7436 4075 13
7437 441 -9
7437 4567 15
7437 8296 0
7437 8594 0
7438 1042 12
7438 2693 -15
7438 4048 -13
7438 4236 -5
7438 5140 -3
7438 5347 -13
7439 2333 6
7439 3910 13
7439 4371 17
7439 5738 20
7439 6844 -2
7439 6857 -2
7439 7465 15
7439 9583 3
7440 1208 5
7440 3670 11
7440 4755 -6
7440 6797 -18
7440 6828 -9
7441 4015 -12
7441 4827 -17
7441 9159 17
7442 3006 9
7442 5158 -11
7442 5348 -8
7442 6558 -1
7443 3507 13
7443 4090 -6
7443 6957 -7
7444 4218 20
7445 803 -3
7445 935 10
7445 2557 -16
7445 5825 4
7445 9382 -17
7446 407 1
7446 2466 4
7446 4061 -3
7446 4768 1
7446 7126 -20
7447 6278 7
7447 7072 -1
7447 8663 -7
7448 4920 10
7448 5371 -20
7448 7396 20
7449 5984 -13
7449 7522 -20
7449 8613 0
7450 1310 19
7450 2966 2
7450 5600 -15
7450 7458 8
7451 1052 -11
7451 1747 -7
7451 5209 4
7451 5331 19
7451 5809 14
7451 8784 5
7452 7362 -5
7452 9229 19
7452 9480 5
7453 6314 12
7453 6872 -8
7453 6974 -8
7454 3270 19
7454 9450 3
7455 2132 2
7455 4627 -2
7455 6810 3
7456 652 1
7456 3010 -10
7456 9165 -8
7457 6263 10
7457 7160 -17
7458 1061 19
7458 1225 -6
7458 1257 -1
7458 9626 -6
7459 736 -5
7459 2107 7
7459 3194 -16
7459 6656 -20
7460 5869 15
7460 6338 9
7460 7497 -16
7461 4639 10
7461 6321 8
7461 8343 19
7461 9903 9
7462 288 18
7462 6976 -4
7463 2075 8
7463 3746 -13
7463 4875 -18
7463 5299 11
7463 5680 17
7463 9032 -5
7464 893 9
7464 1335 -9
7464 3346 0
7464 3378 -11
7464 3938 14
7464 5264 -14
7464 9238 12
7465 1096 5
7465 1179 -6
7465 6040 11
7465 7461 19
7465 8037 2
7465 9850 -11
7466 456 -1
7466 1666 14
7466 5023 0
7466 8051 1
7467 5836 -2
7467 6563 -8
7467 7007 3
7468 119 12
7468 5721 -18
7468 9214 -14
7469 322 -17
7469 849 5
7469 2673 1
7469 6246 -9
7469 7227 -11
7470 2766 5
7470 3296 -12
7470 3904 2
7470 4483 8
7470 4928 16
7470 6250 -7
7470 7254 6
7470 8114 -15
7471 3767 7
7471 8978 6
7472 2271 -10
7472 2438 8
7472 5595 6
7472 7503 -14
7472 8228 3
7473 1332 -20
7473 5615 -18
7473 6271 -8
7474 415 -4
7474 650 -5
7474 5685 3
7474 6916 0
7474 7522 20
7474 7810 10
7475 530 20
7475 825 -14
7477 314 9
7477 1908 7
7477 2912 19
7477 8886 0
7477 8917 7
7478 4235 5
7478 8224 7
7479 5366 -12
7479 8583 -14
7480 1621 -9
7480 3721 4
7480 4037 -3
7480 5560 -9
7480 5790 -12
7480 6139 -19
7480 6817 -1
7480 9302 0
7481 1049 -3
7481 8944 9
7482 2691 -2
7482 2765 2
7482 5045 -18
7482 8628 1
7483 389 20
7483 3967 -5
7483 7723 0
7483 8845 -17
7483 9423 -7
7484 130 16
7484 765 -13
7484 5241 -1
7484 8255 -16
7485 1859 -14
7485 7974 13
7485 8421 5
7485 9944 -9
7486 3308 7
7486 3332 -13
7486 4051 9
7486 4740 19
7486 4879 -17
7486 5464 16
7486 9602 -14
7487 910 -18
7487 3138 -6
7487 3404 16
7487 4417 -13
7487 4657 19
7487 6088 3
7487 6196 -7
7487 7809 -7
7488 5089 18
7488 5868 6
7488 6197 -10
7488 9168 7
7489 2609 -5
7489 7975 -15
7489 8724 -12
7489 9836 -9
7490 990 16
7490 5332 2
7490 7671 -12
7491 692 -17
7491 4085 1
7491 5202 2
7491 6442 20
7491 6768 19
7491 8158 12
7491 9946 0
7492 8808 -4
7493 5803 -3
7493 9128 10
7494 1300 -19
7494 2215 -20
7494 4022 0
7494 6246 -2
7494 7972 -16
7494 8929 -8
7495 1380 -8
7495 8487 13
7495 8651 -4
7496 1887 13
7496 2092 17
7497 2824 1
7497 3997 -6
7497 4206 11
7497 6335 -6
7498 4033 -1
7498 6128 -8
7498 6977 -18
7499 2375 -17
7499 2397 11
7499 3786 -16
7499 8691 -9
7499 8826 10
7500 1420 -4
7500 1638 -16
7500 2112 1
7500 3311 14
7500 6716 -19
7500 6907 11
7500 7036 12
7501 5405 1
7501 6596 -3
7501 7216 -14
7502 1999 -19
7502 2268 -9
7502 4307 -15
7502 8433 19
7503 4893 -19
7504 3478 -16
7504 3653 -9
7504 4775 15
7504 7942 16
7505 1586 -11
7505 4941 5
7505 8073 -19
7506 3751 -11
7507 982 3
7507 6354 1
7507 6688 0
7507 7604 3
7508 5321 20
7508 6496 17
7508 7511 -15
7508 9213 10
7509 275 19
7509 3623 4
7509 6365 -10
7509 7840 3
7511 69 20
7511 3274 15
7511 5647 -15
7511 5851 -15
7511 5878 -6
7511 7251 20
7511 7924 -19
7511 7967 -15
7512 805 5
7512 1549 -13
7512 2303 -9
7512 4277 -2
7512 4364 4
7512 6255 18
7512 6698 8
7512 8175 -17
7513 1065 1
7513 1642 -15
7513 2603 -10
7513 2609 -18
7513 5256 8
7513 5757 6
7513 6229 12
7513 6455 7
7513 8408 12
7513 8514 12
7514 259 11
7514 1194 -4
7514 1739 4
7514 3540 10
7514 7602 15
7514 8585 -9
7514 9855 14
7515 430 -12
7515 740 -4
7515 7244 -6
7515 9054 10
7515 9591 -16
7516 3148 2
7516 4047 16
7516 6977 -11
7516 7491 5
7517 2107 -13
7517 8349 6
7517 8645 20
7518 3191 9
7519 5396 15
7520 393 -5
7520 778 20
7520 1336 -17
7520 3306 10
7520 4323 -8
7520 7642 -4
7520 9158 -17
7520 9315 -14
7521 391 4
7521 825 20
7521 1405 -10
7521 3068 11
7521 5344 -17
7521 5585 -17
7521 7201 20
7522 1536 -5
7522 2797 -6
7522 5257 13
7522 6141 5
7522 8851 12
7523 893 4
7523 3191 -18
7524 170 18
7524 576 8
7524 4032 -11
7524 6516 -7
7525 1 -15
7525 4932 -4
7525 6835 -2
7526 20 12
7526 527 -7
7526 1032 -16
7527 2080 -5
7527 4059 -9
7527 4321 6
7527 6609 -17
7528 3359 12
7528 5304 -13
7528 7925 -16
7529 2684 14
7529 3955 -18
7529 5786 -5
7529 7045 8
7530 3182 -10
7530 7718 4
7530 8891 13
7530 8981 -1
7530 9126 -2
7531 4116 0
7531 6263 -18
7531 6923 15
7531 8673 -15
7533 873 18
7533 926 19
7533 1357 -9
7533 2784 17
7533 3652 16
7533 4071 -8
7533 5674 -14
7533 8080 12
7533 8476 -12
7533 8862 2
7534 131 -7
7534 3700 16
7534 7267 3
7535 6931 0
7536 3387 10
7536 8463 1
7537 1637 15
7537 5719 14
7537 8167 10
7537 8841 8
7538 1851 16
7539 1077 15
7539 2473 0
7539 4309 -9
7540 5047 -20
7540 5619 16
7540 6243 -17
7540 6881 -15
7540 8364 -16
7540 9339 13
7540 9999 -8
7541 1880 8
7541 1906 -8
7541 2669 3
7541 6522 0
7542 4857 13
7542 5172 0
7542 5488 -8
7542 7307 -1
7542 9827 8
7543 2113 -7
7543 3716 9
7543 5192 15
7543 5418 -1
7543 7560 -8
7544 85 11
7545 2022 -18
7545 2111 18
7545 3677 -19
7545 5006 16
7545 8818 -6
7547 302 -4
7547 2573 14
7547 4520 16
7547 5033 4
7547 6273 12
7547 6310 15
7547 7247 5
7547 8440 1
7548 701 8
7548 5448 -14
7548 5526 12
7548 6560 -2
7548 7964 -18
7549 606 -15
7549 3622 7
7549 4614 -1
7549 5543 -4
7549 6397 16
7549 8408 8
7549 9190 -5
7551 1491 4
7551 3692 -3
7551 6398 -11
7551 7281 10
7551 8254 3
7552 1412 19
7552 1743 5
7552 5170 -16
7552 5707 7
7552 8953 -10
7553 1309 -10
7553 2517 5
7553 2799 6
7553 6439 1
7554 121 8
7554 1760 -6
7554 9406 11
7555 447 -20
7555 5854 6
7555 7701 -8
7555 9208 18
7556 296 -18
7557 1911 11
7557 2861 4
7557 6032 -5
7557 7227 -13
7557 9345 15
7558 2802 1
7558 3238 -10
7558 5194 -3
7559 1016 2
7559 1651 -5
7559 8129 -18
7559 9465 -6
7560 3800 -10
7560 8630 -14
7561 8271 -1
7561 8579 -13
7561 9469 11
7562 2281 2
7562 4020 7
7562 4170 -10
7562 5345 18
7563 6190 -19
7563 9139 2
7563 9666 -13
7564 1659 8
7564 5956 2
7564 7391 -16
7564 8205 10
7565 2595 -20
7565 5849 -17
7566 48 -16
7566 3999 -15
7566 5017 17
7566 6112 -13
7567 2627 8
7567 4495 18
7568 418 7
7568 3523 5
7568 8117 1
7568 9353 -19
7569 184 -4
7569 875 11
7569 2419 12
7569 5152 -8
7569 5357 -16
7570 1152 -13
7570 1943 -15
7570 4099 2
7570 7006 15
7571 1926 15
7571 5900 -1
7571 6054 -8
7571 6402 10
7571 7334 3
7572 470 17
7572 6010 16
7572 6645 8
7572 9264 10
7573 1633 10
7573 2081 -15
7573 3603 -20
7573 4119 -7
7573 7740 11
7574 8438 -4
7575 753 5
7575 2546 11
7575 4941 -18
7575 6439 17
7575 7792 3
7575 8216 -5
7575 8919 4
7575 9429 -7
7576 2594 -3
7576 2841 19
7576 3022 20
7576 3068 13
7576 3359 -9
7576 3897 -10
7576 8592 -20
7577 2481 4
7577 3332 11
7577 5257 14
7577 6296 -13
7577 7457 19
7578 2488 -17
7578 6232 -5
7578 7087 -12
7579 514 -20
7579 8024 2
7579 9109 -12
7580 1150 -15
7580 5251 12
7580 5854 6
7580 8035 2
7580 9656 8
7580 9728 2
7581 6232 -7
7581 7136 4
7581 9420 -18
7582 51 4
7582 264 -5
7582 5932 1
7583 7361 -15
7583 8327 8
7583 8962 3
7583 9364 -6
7584 6810 10
7584 7822 1
7585 669 -7
7585 5055 16
7586 2938 19
7586 3886 10
7586 5950 11
7586 6475 -17
7587 2409 13
7588 2594 -18
7588 7558 16
7588 7979 -2
7588 8289 13
7588 8860 20
7588 9474 -9
7589 222 7
7589 1178 -19
7589 2120 19
7589 7442 -12
7590 2242 -14
7590 3694 15
7591 3590 -14
7591 4614 -2
7592 683 5
7592 2237 -10
7592 5860 13
7592 7933 7
7592 8062 15
7592 8561 16
7593 2928 11
7593 7226 2
7594 444 3
7594 1484 -14
7594 2700 -1
7594 5005 -16
7595 2480 0
7595 2745 -17
7596 54 -19
7596 120 -14
7596 1899 0
7596 7683 -1
7596 8954 10
7597 2044 20
7597 3116 -6
7597 5819 20
7597 9684 2
7598 218 -4
7598 251 5
7598 740 10
7598 1501 -10
7598 1982 13
7598 4565 7
7598 4962 0
7598 4994 -2
7598 9320 -14
7599 81 -6
7599 1516 15
7599 1939 -19
7599 5362 -19
7599 8618 -16
7599 8694 -18
7599 9287 3
7600 1237 -19
7600 1657 -11
7600 2537 -6
7600 3316 9
7600 4164 -17
7600 5653 7
7600 6913 -18
7600 9563 13
7601 7504 3
7602 91 12
7602 1582 7
7602 3044 11
7602 4380 1
7602 7176 -19
7602 8730 -16
7603 4865 1
7603 7514 -14
7603 8564 -6
7604 118 1
7604 3008 -11
7604 4342 -10
7604 6787 3
7604 8421 -2
7605 13 -18
7605 2653 2
7605 4436 -18
7605 6064 -3
7605 6262 -9
7605 6451 -1
7605 6764 -17
7605 7890 17
7605 9876 -3
7606 713 -16
7606 1957 3
